date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:12:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:38%20GMT	https://www.alexaglobalfinance.com/etc/common/social/twitter.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/etc/common/social/twitter.html	(from https://www.alexaglobalfinance.com/etc/clientlib-default.min.001bf72e86ac4a5150822ce748c8d0ae.css)
07:12:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:39%20GMT	https://www.alexaglobalfinance.com/etc/common/social/vimeo.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/etc/common/social/vimeo.html	(from https://www.alexaglobalfinance.com/etc/clientlib-default.min.001bf72e86ac4a5150822ce748c8d0ae.css)
07:12:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:40%20GMT	https://www.alexaglobalfinance.com/etc/common/social/wechat.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/etc/common/social/wechat.html	(from https://www.alexaglobalfinance.com/etc/clientlib-default.min.001bf72e86ac4a5150822ce748c8d0ae.css)
07:12:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:40%20GMT	https://www.alexaglobalfinance.com/etc/common/social/weibo.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/etc/common/social/weibo.html	(from https://www.alexaglobalfinance.com/etc/clientlib-default.min.001bf72e86ac4a5150822ce748c8d0ae.css)
07:12:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:41%20GMT	https://www.alexaglobalfinance.com/etc/common/social/whatsapp.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/etc/common/social/whatsapp.html	(from https://www.alexaglobalfinance.com/etc/clientlib-default.min.001bf72e86ac4a5150822ce748c8d0ae.css)
07:12:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:42%20GMT	https://www.alexaglobalfinance.com/etc/common/social/youtube.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/etc/common/social/youtube.html	(from https://www.alexaglobalfinance.com/etc/clientlib-default.min.001bf72e86ac4a5150822ce748c8d0ae.css)
07:12:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:43%20GMT	https://www.alexaglobalfinance.com/etc/common/img/flags_24.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/etc/common/img/flags_24.html	(from https://www.alexaglobalfinance.com/etc/clientlib-default.min.001bf72e86ac4a5150822ce748c8d0ae.css)
07:12:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:44%20GMT	https://www.alexaglobalfinance.com/1/2/images/flags_24.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/1/2/images/flags_24.html	(from https://www.alexaglobalfinance.com/etc/clientlib-default.min.001bf72e86ac4a5150822ce748c8d0ae.css)
07:12:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:44%20GMT	https://www.alexaglobalfinance.com/1/2/images/flags_16.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/1/2/images/flags_16.html	(from https://www.alexaglobalfinance.com/etc/clientlib-default.min.001bf72e86ac4a5150822ce748c8d0ae.css)
07:12:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:45%20GMT	https://www.alexaglobalfinance.com/etc/common/img/flags_16.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/etc/common/img/flags_16.html	(from https://www.alexaglobalfinance.com/etc/clientlib-default.min.001bf72e86ac4a5150822ce748c8d0ae.css)
07:12:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:46%20GMT	https://www.alexaglobalfinance.com/fonts/icomoon87f487f487f487f4.eot	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/icomoon87f487f487f487f4.eot	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:47%20GMT	https://www.alexaglobalfinance.com/fonts/icomoon87f487f487f487f4.ttf	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/icomoon87f487f487f487f4.ttf	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:48%20GMT	https://www.alexaglobalfinance.com/fonts/icomoon87f487f487f487f4.woff	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/icomoon87f487f487f487f4.woff	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:48%20GMT	https://www.alexaglobalfinance.com/fonts/icomoon87f487f487f487f4.svg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/icomoon87f487f487f487f4.svg	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:49%20GMT	https://www.alexaglobalfinance.com/fonts/dcefont.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/dcefont.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:50%20GMT	https://www.alexaglobalfinance.com/fonts/dcefontd41dd41dd41dd41d.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/dcefontd41dd41dd41dd41d.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:51%20GMT	https://www.alexaglobalfinance.com/fonts/dcefont-2.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/dcefont-2.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:52%20GMT	https://www.alexaglobalfinance.com/fonts/dcefont-3.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/dcefont-3.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:52%20GMT	https://www.alexaglobalfinance.com/fonts/dcefont-4.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/dcefont-4.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:53%20GMT	https://www.alexaglobalfinance.com/fonts/smc.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/smc.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:54%20GMT	https://www.alexaglobalfinance.com/fonts/smcd41dd41dd41dd41d.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/smcd41dd41dd41dd41d.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:55%20GMT	https://www.alexaglobalfinance.com/fonts/smc-2.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/smc-2.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:56%20GMT	https://www.alexaglobalfinance.com/fonts/smc-3.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/smc-3.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:56%20GMT	https://www.alexaglobalfinance.com/fonts/smc-4.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/smc-4.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:57%20GMT	https://www.alexaglobalfinance.com/img/ie_alert.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/img/ie_alert.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:58%20GMT	https://www.alexaglobalfinance.com/img/Carousel-arrow-52.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/img/Carousel-arrow-52.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:11:59%20GMT	https://www.alexaglobalfinance.com/img/select-arrow.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/img/select-arrow.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:00%20GMT	https://www.alexaglobalfinance.com/img/fireball-flags.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/img/fireball-flags.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:00%20GMT	https://www.alexaglobalfinance.com/img/choices-logo-blue_lite.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/img/choices-logo-blue_lite.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:01%20GMT	https://www.alexaglobalfinance.com/img/EHL-Slice.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/img/EHL-Slice.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:02%20GMT	https://www.alexaglobalfinance.com/img/blue_icon_dropdown.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/img/blue_icon_dropdown.html	(from https://www.alexaglobalfinance.com/site.min.css)
07:12:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:03%20GMT	https://www.alexaglobalfinance.com/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.eot	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.eot	(from https://www.alexaglobalfinance.com/css/font-awesome.min.css)
07:12:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:04%20GMT	https://www.alexaglobalfinance.com/fonts/fontawesome-webfontd41dd41dd41dd41d.eot	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/fontawesome-webfontd41dd41dd41dd41d.eot	(from https://www.alexaglobalfinance.com/css/font-awesome.min.css)
07:13:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:04%20GMT	https://www.alexaglobalfinance.com/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.html	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e-2.html	(from https://www.alexaglobalfinance.com/css/font-awesome.min.css)
07:13:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:05%20GMT	https://www.alexaglobalfinance.com/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.woff	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.woff	(from https://www.alexaglobalfinance.com/css/font-awesome.min.css)
07:13:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:06%20GMT	https://www.alexaglobalfinance.com/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.ttf	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.ttf	(from https://www.alexaglobalfinance.com/css/font-awesome.min.css)
07:13:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:07%20GMT	https://www.alexaglobalfinance.com/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.svg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.svg	(from https://www.alexaglobalfinance.com/css/font-awesome.min.css)
07:13:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:08%20GMT	https://www.alexaglobalfinance.com/inc/lightbox/images/fancybox_sprite.png	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/inc/lightbox/images/fancybox_sprite.png	(from https://www.alexaglobalfinance.com/inc/lightbox/css/jquery.fancybox.css)
07:13:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:08%20GMT	https://www.alexaglobalfinance.com/inc/lightbox/images/fancybox_loading.gif	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/inc/lightbox/images/fancybox_loading.gif	(from https://www.alexaglobalfinance.com/inc/lightbox/css/jquery.fancybox.css)
07:13:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:09%20GMT	https://www.alexaglobalfinance.com/inc/lightbox/images/blank.gif	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/inc/lightbox/images/blank.gif	(from https://www.alexaglobalfinance.com/inc/lightbox/css/jquery.fancybox.css)
07:13:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:10%20GMT	https://www.alexaglobalfinance.com/inc/lightbox/images/fancybox_overlay.png	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/inc/lightbox/images/fancybox_overlay.png	(from https://www.alexaglobalfinance.com/inc/lightbox/css/jquery.fancybox.css)
07:13:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:11%20GMT	https://www.alexaglobalfinance.com/inc/lightbox/images/fancybox_sprite@2x.png	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/inc/lightbox/images/fancybox_sprite@2x.png	(from https://www.alexaglobalfinance.com/inc/lightbox/css/jquery.fancybox.css)
07:13:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:12%20GMT	https://www.alexaglobalfinance.com/inc/lightbox/images/fancybox_loading@2x.gif	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/inc/lightbox/images/fancybox_loading@2x.gif	(from https://www.alexaglobalfinance.com/inc/lightbox/css/jquery.fancybox.css)
07:13:08	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:13%20GMT	https://www.alexaglobalfinance.com/css/owl.video.play.png	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/css/owl.video.play.png	(from https://www.alexaglobalfinance.com/css/owl.carousel.min.css)
07:13:09	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:13%20GMT	https://www.alexaglobalfinance.com/images/left.png	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/left.png	(from https://www.alexaglobalfinance.com/style.css)
07:13:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:14%20GMT	https://www.alexaglobalfinance.com/images/right.png	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/right.png	(from https://www.alexaglobalfinance.com/style.css)
07:13:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:15%20GMT	https://www.alexaglobalfinance.com/images/bg-2.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/bg-2.jpg	(from https://www.alexaglobalfinance.com/color/default.css)
07:13:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:16%20GMT	https://www.alexaglobalfinance.com/images/bg-3.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/bg-3.jpg	(from https://www.alexaglobalfinance.com/color/default.css)
07:13:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:17%20GMT	https://www.alexaglobalfinance.com/images/bg-4.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/bg-4.jpg	(from https://www.alexaglobalfinance.com/color/default.css)
07:13:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:17%20GMT	https://www.alexaglobalfinance.com/images/bg-5.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/bg-5.jpg	(from https://www.alexaglobalfinance.com/color/default.css)
07:13:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:18%20GMT	https://www.alexaglobalfinance.com/images/bg-1.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/bg-1.jpg	(from https://www.alexaglobalfinance.com/color/default.css)
07:13:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:19%20GMT	https://www.alexaglobalfinance.com/images/bg-6.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/bg-6.jpg	(from https://www.alexaglobalfinance.com/color/default.css)
07:13:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:20%20GMT	https://www.alexaglobalfinance.com/images/slider-9.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/slider-9.jpg	(from https://www.alexaglobalfinance.com/color/default.css)
07:13:16	28635/28635	---MCZ	200	added ('OK')	text/css	etag:W/%22f2a11a0b33be4c3f2f0953a4a86408f4%22	https://cdn.weglot.com/weglot.min.css	C:/Users/USER/Desktop/bankclone/cdn.weglot.com/weglot.min.css	(from https://www.alexaglobalfinance.com/cdn.weglot.com/weglot.min.js)
07:13:16	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/t,location.href	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/t,location.href	(from https://www.alexaglobalfinance.com/cdn.weglot.com/weglot.min.js)
07:13:17	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/t.href,location.href	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/t.href,location.href	(from https://www.alexaglobalfinance.com/cdn.weglot.com/weglot.min.js)
07:13:18	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/d.location.href	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/d.location.href	(from https://www.alexaglobalfinance.com/cdn.weglot.com/weglot.min.js)
07:13:19	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/Yt(ie.language_from	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/Yt(ie.language_from	(from https://www.alexaglobalfinance.com/cdn.weglot.com/weglot.min.js)
07:13:19	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/Yt(r.language_to	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/Yt(r.language_to	(from https://www.alexaglobalfinance.com/cdn.weglot.com/weglot.min.js)
07:13:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:25%20GMT	https://www.alexaglobalfinance.com/ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js	(from https://www.alexaglobalfinance.com/secure/customer_login)
07:13:21	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/customer_login	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/customer_login	(from https://www.alexaglobalfinance.com/index-2)
07:13:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:27%20GMT	https://www.alexaglobalfinance.com/images/curentacc.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/curentacc.jpg	(from https://www.alexaglobalfinance.com/current-accounts)
07:13:23	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/current-accounts/products/bank-account/index	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/current-accounts/products/bank-account/index	(from https://www.alexaglobalfinance.com/current-accounts)
07:13:24	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/current-accounts/products/advance/index	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/current-accounts/products/advance/index	(from https://www.alexaglobalfinance.com/current-accounts)
07:13:25	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/current-accounts/products/premier/day-to-day-banking/bank-account/index	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/current-accounts/products/premier/day-to-day-banking/bank-account/index	(from https://www.alexaglobalfinance.com/current-accounts)
07:13:26	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/current-accounts/products/student/index	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/current-accounts/products/student/index	(from https://www.alexaglobalfinance.com/current-accounts)
07:13:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:31%20GMT	https://www.alexaglobalfinance.com/images/visa.png	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/visa.png	(from https://www.alexaglobalfinance.com/current-accounts)
07:13:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:32%20GMT	https://www.alexaglobalfinance.com/images/img5.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/img5.jpg	(from https://www.alexaglobalfinance.com/current-accounts)
07:13:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:33%20GMT	https://www.alexaglobalfinance.com/images/img6.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/img6.jpg	(from https://www.alexaglobalfinance.com/current-accounts)
07:13:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:33%20GMT	https://www.alexaglobalfinance.com/images/img7.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/img7.jpg	(from https://www.alexaglobalfinance.com/current-accounts)
07:13:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:34%20GMT	https://www.alexaglobalfinance.com/images/protecting-your-money.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/protecting-your-money.jpg	(from https://www.alexaglobalfinance.com/current-accounts)
07:13:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:35%20GMT	https://www.alexaglobalfinance.com/images/img8.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/img8.jpg	(from https://www.alexaglobalfinance.com/premier-accounts)
07:13:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:36%20GMT	https://www.alexaglobalfinance.com/images/img9.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/img9.jpg	(from https://www.alexaglobalfinance.com/premier-accounts)
07:13:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:37%20GMT	https://www.alexaglobalfinance.com/images/img10.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/img10.jpg	(from https://www.alexaglobalfinance.com/premier-accounts)
07:13:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:38%20GMT	https://www.alexaglobalfinance.com/images/img11.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/img11.jpg	(from https://www.alexaglobalfinance.com/premier-accounts)
07:13:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:38%20GMT	https://www.alexaglobalfinance.com/images/family.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/family.jpg	(from https://www.alexaglobalfinance.com/premier-accounts)
07:13:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:39%20GMT	https://www.alexaglobalfinance.com/images/morning-coffee.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/morning-coffee.jpg	(from https://www.alexaglobalfinance.com/advance-accounts)
07:13:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:40%20GMT	https://www.alexaglobalfinance.com/images/dual-cass-moneyfacts.png	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/dual-cass-moneyfacts.png	(from https://www.alexaglobalfinance.com/advance-accounts)
07:13:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:41%20GMT	https://www.alexaglobalfinance.com/images/q1.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/q1.jpg	(from https://www.alexaglobalfinance.com/advance-accounts)
